user_id,session_date,device,traffic_source,location,visited,signed_up,viewed_product,added_to_cart,started_checkout,purchased,order_value,session_duration_min
U10106,2026-03-02,Mobile,Paid Search,Other,1,0,0,0,0,0,0,1.9
U10107,2026-02-24,Mobile,Organic Search,Other,1,0,0,0,0,0,0,9.5
U10108,2026-03-06,Mobile,Social Media,Mumbai,1,1,1,0,0,0,0,3.4
U10109,2026-03-26,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,1.7
U10110,2026-03-25,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,7.9
U10111,2026-01-19,Mobile,Paid Search,Mumbai,1,0,0,0,0,0,0,9
U10112,2026-01-21,Mobile,Direct,Pune,1,0,0,0,0,0,0,10.5
U10113,2026-03-02,Desktop,Paid Search,Pune,1,0,0,0,0,0,0,8
U10114,2026-01-18,Mobile,Referral,Hyderabad,1,1,1,0,0,0,0,3.3
U10115,2026-03-30,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,20.3
U10116,2026-01-20,Mobile,Direct,Chennai,1,0,0,0,0,0,0,2.3
U10117,2026-03-03,Mobile,Direct,Other,1,1,1,0,0,0,0,4.7
U10118,2026-01-31,Mobile,Paid Search,Bengaluru,1,1,0,0,0,0,0,3.3
U10119,2026-01-21,Mobile,Direct,Bengaluru,1,0,0,0,0,0,0,6.5
U10120,2026-02-17,Desktop,Referral,Pune,1,0,0,0,0,0,0,8.9
U10121,2026-03-21,Mobile,Referral,Hyderabad,1,1,1,0,0,0,0,6.1
U10122,2026-01-07,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,1.6
U10123,2026-02-10,Desktop,Direct,Bengaluru,1,1,1,0,0,0,0,3.9
U10124,2026-02-01,Desktop,Referral,Mumbai,1,1,1,0,0,0,0,3.9
U10125,2026-01-07,Mobile,Referral,Mumbai,1,0,0,0,0,0,0,5.8
U10126,2026-02-09,Desktop,Organic Search,Chennai,1,0,0,0,0,0,0,7.3
U10127,2026-03-17,Mobile,Organic Search,Other,1,0,0,0,0,0,0,10.2
U10128,2026-02-21,Desktop,Direct,Hyderabad,1,1,1,1,0,0,0,5.1
U10129,2026-02-27,Mobile,Social Media,Chennai,1,1,0,0,0,0,0,16.2
U10130,2026-03-23,Desktop,Paid Search,Chennai,1,0,0,0,0,0,0,10.3
U10131,2026-03-18,Tablet,Referral,Mumbai,1,0,0,0,0,0,0,9.7
U10132,2026-01-01,Mobile,Organic Search,Chennai,1,1,1,0,0,0,0,6.1
U10133,2026-02-25,Desktop,Paid Search,Hyderabad,1,1,1,1,1,1,1332.78,8.6
U10134,2026-02-03,Mobile,Paid Search,Other,1,1,1,0,0,0,0,1.1
U10135,2026-03-06,Mobile,Paid Search,Chennai,1,0,0,0,0,0,0,11.9
U10136,2026-03-30,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,19.4
U10137,2026-02-23,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,7
U10138,2026-01-09,Desktop,Organic Search,Bengaluru,1,1,1,0,0,0,0,6.1
U10139,2026-03-01,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,3.4
U10140,2026-01-21,Mobile,Direct,Hyderabad,1,1,0,0,0,0,0,15.2
U10141,2026-03-12,Mobile,Social Media,Hyderabad,1,0,0,0,0,0,0,5.2
U10142,2026-03-24,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,9.3
U10143,2026-02-02,Tablet,Organic Search,Chennai,1,1,1,1,1,1,2061.9,5.4
U10144,2026-01-28,Mobile,Referral,Mumbai,1,1,0,0,0,0,0,7.6
U10145,2026-02-19,Desktop,Direct,Mumbai,1,0,0,0,0,0,0,3.7
U10146,2026-01-21,Desktop,Paid Search,Hyderabad,1,0,0,0,0,0,0,6.1
U10147,2026-02-24,Desktop,Paid Search,Other,1,1,0,0,0,0,0,14.8
U10148,2026-02-07,Mobile,Social Media,Pune,1,1,1,1,0,0,0,4.5
U10149,2026-01-03,Desktop,Referral,Other,1,1,1,0,0,0,0,14.7
U10150,2026-03-26,Mobile,Social Media,Bengaluru,1,0,0,0,0,0,0,15.5
U10151,2026-01-11,Desktop,Email,Delhi,1,1,1,1,0,0,0,7.7
U10152,2026-02-22,Mobile,Email,Hyderabad,1,1,1,0,0,0,0,7.5
U10153,2026-02-04,Mobile,Direct,Pune,1,1,1,1,0,0,0,7.5
U10154,2026-03-26,Mobile,Organic Search,Hyderabad,1,1,1,1,1,1,2564.37,7.5
U10155,2026-01-31,Desktop,Direct,Bengaluru,1,1,0,0,0,0,0,2.1
U10156,2026-01-08,Mobile,Paid Search,Chennai,1,0,0,0,0,0,0,2.1
U10157,2026-02-01,Mobile,Email,Mumbai,1,0,0,0,0,0,0,0.5
U10158,2026-01-23,Mobile,Social Media,Mumbai,1,1,0,0,0,0,0,13.3
U10159,2026-01-03,Desktop,Social Media,Hyderabad,1,0,0,0,0,0,0,1.9
U10160,2026-01-10,Desktop,Email,Chennai,1,1,1,0,0,0,0,12.2
U10161,2026-02-26,Mobile,Paid Search,Other,1,0,0,0,0,0,0,4
U10162,2026-01-23,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,6.6
U10163,2026-02-08,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,16.7
U10164,2026-03-10,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,3.7
U10165,2026-02-12,Desktop,Organic Search,Hyderabad,1,1,1,1,1,1,2723.16,4
U10166,2026-02-09,Mobile,Direct,Bengaluru,1,0,0,0,0,0,0,8.6
U10167,2026-03-08,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,3.8
U10168,2026-02-07,Mobile,Paid Search,Chennai,1,1,1,0,0,0,0,2.7
U10169,2026-02-18,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,1.2
U10170,2026-02-13,Mobile,Social Media,Chennai,1,1,1,1,1,0,0,5.8
U10171,2026-01-04,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,11.8
U10172,2026-02-25,Mobile,Social Media,Chennai,1,0,0,0,0,0,0,8.8
U10173,2026-01-11,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,7.9
U10174,2026-01-11,Mobile,Organic Search,Delhi,1,1,1,0,0,0,0,11.5
U10175,2026-02-28,Mobile,Referral,Hyderabad,1,1,1,0,0,0,0,6.3
U10176,2026-02-17,Mobile,Email,Chennai,1,1,1,0,0,0,0,16.4
U10177,2026-01-19,Desktop,Paid Search,Delhi,1,0,0,0,0,0,0,2.2
U10178,2026-01-04,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,2.3
U10179,2026-01-31,Desktop,Direct,Hyderabad,1,0,0,0,0,0,0,3.5
U10180,2026-02-05,Desktop,Organic Search,Mumbai,1,1,1,0,0,0,0,5.6
U10181,2026-02-20,Desktop,Direct,Hyderabad,1,1,0,0,0,0,0,8.3
U10182,2026-03-23,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,7.8
U10183,2026-02-19,Mobile,Paid Search,Delhi,1,0,0,0,0,0,0,8.4
U10184,2026-02-24,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,11.7
U10185,2026-01-03,Desktop,Direct,Chennai,1,1,1,0,0,0,0,18.2
U10186,2026-03-11,Mobile,Paid Search,Other,1,1,0,0,0,0,0,10.6
U10187,2026-01-10,Desktop,Paid Search,Chennai,1,1,1,0,0,0,0,7.4
U10188,2026-03-24,Desktop,Paid Search,Other,1,1,1,0,0,0,0,4
U10189,2026-01-01,Mobile,Direct,Hyderabad,1,1,1,1,0,0,0,2.9
U10190,2026-02-14,Mobile,Email,Delhi,1,0,0,0,0,0,0,25.1
U10191,2026-03-18,Desktop,Organic Search,Mumbai,1,1,0,0,0,0,0,2.9
U10192,2026-02-21,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,13.8
U10193,2026-02-02,Mobile,Organic Search,Hyderabad,1,1,1,0,0,0,0,6.4
U10194,2026-03-25,Desktop,Paid Search,Bengaluru,1,0,0,0,0,0,0,3.7
U10195,2026-03-14,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,11.7
U10196,2026-03-15,Tablet,Email,Other,1,1,1,0,0,0,0,6.3
U10197,2026-03-24,Desktop,Organic Search,Chennai,1,1,1,0,0,0,0,10.1
U10198,2026-01-15,Desktop,Paid Search,Other,1,1,1,0,0,0,0,5.1
U10199,2026-01-24,Mobile,Social Media,Bengaluru,1,1,1,1,0,0,0,4.4
U10200,2026-03-03,Mobile,Paid Search,Hyderabad,1,1,0,0,0,0,0,11.3
U10201,2026-03-26,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,2.4
U10202,2026-02-02,Mobile,Organic Search,Mumbai,1,0,0,0,0,0,0,4.3
U10203,2026-03-04,Mobile,Organic Search,Pune,1,1,1,1,0,0,0,8.4
U10204,2026-01-22,Mobile,Referral,Chennai,1,1,1,1,1,1,2234.95,6.5
U10205,2026-01-27,Mobile,Email,Other,1,0,0,0,0,0,0,8.6
U10206,2026-01-19,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,7.7
U10207,2026-01-11,Desktop,Paid Search,Delhi,1,1,1,1,0,0,0,4.7
U10208,2026-01-13,Mobile,Paid Search,Delhi,1,1,0,0,0,0,0,9.5
U10209,2026-03-12,Mobile,Social Media,Bengaluru,1,0,0,0,0,0,0,1.4
U10210,2026-01-24,Desktop,Social Media,Hyderabad,1,0,0,0,0,0,0,11.7
U10211,2026-02-15,Tablet,Social Media,Bengaluru,1,1,1,0,0,0,0,8.2
U10212,2026-01-25,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,7.6
U10213,2026-03-28,Mobile,Organic Search,Other,1,0,0,0,0,0,0,4.2
U10214,2026-02-20,Mobile,Email,Other,1,0,0,0,0,0,0,4.9
U10215,2026-03-04,Desktop,Direct,Delhi,1,0,0,0,0,0,0,2.7
U10216,2026-02-06,Desktop,Direct,Delhi,1,0,0,0,0,0,0,7.2
U10217,2026-01-22,Desktop,Organic Search,Bengaluru,1,0,0,0,0,0,0,2.4
U10218,2026-01-22,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,12.2
U10219,2026-01-03,Mobile,Email,Pune,1,1,0,0,0,0,0,2.7
U10220,2026-03-16,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,6.8
U10221,2026-02-22,Desktop,Paid Search,Delhi,1,0,0,0,0,0,0,6.6
U10222,2026-01-24,Desktop,Email,Delhi,1,0,0,0,0,0,0,2
U10223,2026-03-30,Tablet,Organic Search,Chennai,1,0,0,0,0,0,0,4.3
U10224,2026-03-23,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,5.3
U10225,2026-02-19,Mobile,Paid Search,Delhi,1,1,0,0,0,0,0,12.9
U10226,2026-02-17,Mobile,Referral,Chennai,1,0,0,0,0,0,0,14.5
U10227,2026-02-20,Desktop,Direct,Pune,1,0,0,0,0,0,0,2.9
U10228,2026-01-28,Desktop,Paid Search,Chennai,1,1,1,0,0,0,0,9.6
U10229,2026-02-08,Mobile,Social Media,Bengaluru,1,0,0,0,0,0,0,5.4
U10230,2026-03-15,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,6.3
U10231,2026-03-31,Mobile,Paid Search,Delhi,1,1,1,0,0,0,0,7.2
U10232,2026-03-29,Mobile,Paid Search,Mumbai,1,1,1,0,0,0,0,3.4
U10233,2026-01-20,Desktop,Organic Search,Chennai,1,1,0,0,0,0,0,8.8
U10234,2026-02-05,Mobile,Direct,Chennai,1,1,0,0,0,0,0,13
U10235,2026-01-23,Desktop,Organic Search,Mumbai,1,1,1,0,0,0,0,3.3
U10236,2026-01-25,Mobile,Email,Bengaluru,1,1,1,1,1,1,4948.26,11.1
U10237,2026-01-08,Desktop,Direct,Bengaluru,1,0,0,0,0,0,0,11.2
U10238,2026-02-23,Mobile,Direct,Bengaluru,1,1,0,0,0,0,0,6.9
U10239,2026-01-06,Desktop,Referral,Chennai,1,0,0,0,0,0,0,4.3
U10240,2026-02-26,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,7.4
U10241,2026-03-13,Mobile,Referral,Hyderabad,1,0,0,0,0,0,0,8.5
U10242,2026-02-02,Mobile,Paid Search,Chennai,1,0,0,0,0,0,0,6.9
U10243,2026-03-07,Mobile,Direct,Chennai,1,0,0,0,0,0,0,7.3
U10244,2026-02-25,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,1.8
U10245,2026-03-08,Mobile,Referral,Other,1,0,0,0,0,0,0,3.2
U10246,2026-01-02,Tablet,Organic Search,Hyderabad,1,1,1,0,0,0,0,3.9
U10247,2026-03-15,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,0.8
U10248,2026-03-10,Desktop,Referral,Hyderabad,1,1,1,0,0,0,0,13.3
U10249,2026-02-15,Tablet,Direct,Pune,1,0,0,0,0,0,0,8.3
U10250,2026-02-02,Mobile,Organic Search,Other,1,1,0,0,0,0,0,23.5
U10251,2026-02-16,Desktop,Direct,Chennai,1,0,0,0,0,0,0,0.6
U10252,2026-02-27,Mobile,Organic Search,Pune,1,1,1,1,0,0,0,0.7
U10253,2026-03-27,Mobile,Social Media,Bengaluru,1,1,1,1,0,0,0,8
U10254,2026-03-09,Mobile,Email,Hyderabad,1,1,1,1,1,0,0,8.8
U10255,2026-01-19,Tablet,Organic Search,Bengaluru,1,0,0,0,0,0,0,8.2
U10256,2026-03-15,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,4.9
U10257,2026-01-03,Mobile,Referral,Chennai,1,0,0,0,0,0,0,18.2
U10258,2026-01-08,Mobile,Paid Search,Bengaluru,1,0,0,0,0,0,0,14.7
U10259,2026-03-23,Desktop,Organic Search,Chennai,1,0,0,0,0,0,0,7.3
U10260,2026-01-02,Mobile,Referral,Delhi,1,1,1,0,0,0,0,5.7
U10261,2026-03-15,Desktop,Referral,Bengaluru,1,1,1,0,0,0,0,5.5
U10262,2026-03-25,Desktop,Social Media,Hyderabad,1,0,0,0,0,0,0,3.6
U10263,2026-01-07,Desktop,Organic Search,Chennai,1,1,0,0,0,0,0,16.2
U10264,2026-03-30,Tablet,Organic Search,Chennai,1,0,0,0,0,0,0,10.5
U10265,2026-01-14,Desktop,Email,Hyderabad,1,0,0,0,0,0,0,12.5
U10266,2026-03-15,Mobile,Social Media,Hyderabad,1,1,1,0,0,0,0,20.4
U10267,2026-01-14,Mobile,Email,Chennai,1,1,0,0,0,0,0,2.8
U10268,2026-02-02,Mobile,Referral,Bengaluru,1,1,0,0,0,0,0,5.9
U10269,2026-03-14,Mobile,Paid Search,Pune,1,0,0,0,0,0,0,2.6
U10270,2026-01-19,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,6.1
U10271,2026-01-21,Mobile,Direct,Hyderabad,1,1,0,0,0,0,0,11.4
U10272,2026-02-23,Mobile,Social Media,Chennai,1,1,1,0,0,0,0,10.6
U10273,2026-03-01,Tablet,Social Media,Other,1,0,0,0,0,0,0,6.1
U10274,2026-01-31,Mobile,Direct,Mumbai,1,1,1,0,0,0,0,6.4
U10275,2026-01-03,Tablet,Direct,Bengaluru,1,0,0,0,0,0,0,6.6
U10276,2026-03-09,Mobile,Social Media,Hyderabad,1,0,0,0,0,0,0,10.2
U10277,2026-02-01,Desktop,Paid Search,Chennai,1,1,0,0,0,0,0,4.1
U10278,2026-02-16,Desktop,Direct,Bengaluru,1,0,0,0,0,0,0,5.2
U10279,2026-02-20,Mobile,Email,Mumbai,1,1,0,0,0,0,0,4.1
U10280,2026-03-18,Mobile,Paid Search,Mumbai,1,1,1,0,0,0,0,11.7
U10281,2026-03-23,Mobile,Social Media,Bengaluru,1,1,1,1,0,0,0,7.5
U10282,2026-03-15,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,8.1
U10283,2026-01-17,Tablet,Direct,Delhi,1,1,1,0,0,0,0,7.5
U10284,2026-01-24,Desktop,Social Media,Mumbai,1,1,1,1,1,1,4982.94,9.5
U10285,2026-03-24,Mobile,Referral,Pune,1,0,0,0,0,0,0,16.2
U10286,2026-02-21,Mobile,Referral,Bengaluru,1,0,0,0,0,0,0,4.3
U10287,2026-03-04,Mobile,Referral,Mumbai,1,1,1,0,0,0,0,6
U10288,2026-02-02,Mobile,Email,Hyderabad,1,0,0,0,0,0,0,2.8
U10289,2026-01-06,Mobile,Direct,Bengaluru,1,0,0,0,0,0,0,4.5
U10290,2026-02-23,Mobile,Paid Search,Mumbai,1,0,0,0,0,0,0,5.8
U10291,2026-02-21,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,15.1
U10292,2026-02-09,Mobile,Referral,Bengaluru,1,0,0,0,0,0,0,3.6
U10293,2026-02-18,Mobile,Social Media,Delhi,1,0,0,0,0,0,0,8.9
U10294,2026-02-05,Desktop,Organic Search,Delhi,1,1,1,1,0,0,0,4.3
U10295,2026-01-19,Mobile,Organic Search,Bengaluru,1,1,0,0,0,0,0,4.6
U10296,2026-02-05,Tablet,Organic Search,Pune,1,1,1,0,0,0,0,2.9
U10297,2026-01-01,Desktop,Referral,Chennai,1,0,0,0,0,0,0,1.7
U10298,2026-02-12,Mobile,Email,Mumbai,1,1,1,0,0,0,0,5.5
U10299,2026-03-18,Mobile,Organic Search,Chennai,1,1,1,0,0,0,0,16.4
U10300,2026-01-25,Desktop,Referral,Chennai,1,0,0,0,0,0,0,0.7
U10301,2026-03-17,Desktop,Paid Search,Pune,1,0,0,0,0,0,0,4.9
U10302,2026-01-29,Desktop,Referral,Bengaluru,1,0,0,0,0,0,0,7.1
U10303,2026-03-31,Mobile,Social Media,Hyderabad,1,0,0,0,0,0,0,9.3
U10304,2026-03-13,Tablet,Email,Pune,1,1,0,0,0,0,0,2.9
U10305,2026-01-24,Mobile,Paid Search,Pune,1,0,0,0,0,0,0,5.6
U10306,2026-01-20,Desktop,Paid Search,Bengaluru,1,1,1,1,0,0,0,3.3
U10307,2026-02-16,Desktop,Referral,Hyderabad,1,0,0,0,0,0,0,4.7
U10308,2026-03-25,Mobile,Organic Search,Delhi,1,0,0,0,0,0,0,2.3
U10309,2026-03-06,Desktop,Direct,Hyderabad,1,0,0,0,0,0,0,7.7
U10310,2026-03-29,Mobile,Email,Chennai,1,1,1,0,0,0,0,19.7
U10311,2026-02-26,Tablet,Paid Search,Hyderabad,1,1,1,0,0,0,0,12.9
U10312,2026-01-24,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,10.4
U10313,2026-03-28,Tablet,Organic Search,Hyderabad,1,0,0,0,0,0,0,15.2
U10314,2026-03-02,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,11.8
U10315,2026-03-14,Desktop,Direct,Delhi,1,1,1,1,0,0,0,10.6
U10316,2026-03-01,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,2.9
U10317,2026-01-03,Mobile,Email,Hyderabad,1,1,1,0,0,0,0,9.7
U10318,2026-03-18,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,7.3
U10319,2026-01-09,Desktop,Email,Bengaluru,1,0,0,0,0,0,0,9.9
U10320,2026-01-01,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,11.2
U10321,2026-01-13,Mobile,Social Media,Mumbai,1,0,0,0,0,0,0,9.9
U10322,2026-01-21,Mobile,Direct,Hyderabad,1,1,1,1,0,0,0,11.6
U10323,2026-03-16,Tablet,Organic Search,Delhi,1,0,0,0,0,0,0,4
U10324,2026-02-06,Mobile,Email,Delhi,1,1,1,0,0,0,0,6.4
U10325,2026-03-18,Mobile,Social Media,Chennai,1,0,0,0,0,0,0,10.2
U10326,2026-02-03,Mobile,Social Media,Bengaluru,1,1,1,0,0,0,0,8.9
U10327,2026-03-06,Mobile,Social Media,Pune,1,0,0,0,0,0,0,4
U10328,2026-02-22,Mobile,Social Media,Delhi,1,0,0,0,0,0,0,11.3
U10329,2026-03-10,Mobile,Organic Search,Other,1,1,1,0,0,0,0,3.1
U10330,2026-01-19,Desktop,Direct,Bengaluru,1,0,0,0,0,0,0,4.9
U10331,2026-03-26,Desktop,Referral,Other,1,0,0,0,0,0,0,2.9
U10332,2026-02-28,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,2.5
U10333,2026-01-05,Mobile,Paid Search,Chennai,1,0,0,0,0,0,0,9.9
U10334,2026-01-04,Desktop,Referral,Chennai,1,1,1,0,0,0,0,4.8
U10335,2026-03-05,Mobile,Direct,Chennai,1,1,1,0,0,0,0,20.8
U10336,2026-03-04,Desktop,Direct,Mumbai,1,0,0,0,0,0,0,1.1
U10337,2026-03-07,Mobile,Direct,Hyderabad,1,1,0,0,0,0,0,7.5
U10338,2026-02-28,Mobile,Organic Search,Pune,1,1,1,1,0,0,0,9.5
U10339,2026-03-09,Mobile,Direct,Mumbai,1,0,0,0,0,0,0,6.7
U10340,2026-01-23,Desktop,Direct,Other,1,0,0,0,0,0,0,5
U10341,2026-03-20,Mobile,Paid Search,Hyderabad,1,0,0,0,0,0,0,8.3
U10342,2026-02-04,Mobile,Paid Search,Mumbai,1,0,0,0,0,0,0,0.5
U10343,2026-02-23,Mobile,Social Media,Chennai,1,0,0,0,0,0,0,2.9
U10344,2026-03-07,Desktop,Email,Chennai,1,0,0,0,0,0,0,11.1
U10345,2026-03-19,Desktop,Paid Search,Delhi,1,0,0,0,0,0,0,16.7
U10346,2026-03-27,Mobile,Organic Search,Bengaluru,1,1,1,0,0,0,0,14.1
U10347,2026-03-04,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,3
U10348,2026-01-23,Tablet,Paid Search,Delhi,1,1,1,0,0,0,0,4
U10349,2026-02-20,Mobile,Paid Search,Mumbai,1,1,1,0,0,0,0,9.9
U10350,2026-01-24,Mobile,Referral,Bengaluru,1,1,0,0,0,0,0,4.4
U10351,2026-01-20,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,2.1
U10352,2026-01-30,Desktop,Direct,Chennai,1,0,0,0,0,0,0,12.2
U10353,2026-03-24,Mobile,Direct,Delhi,1,0,0,0,0,0,0,6.2
U10354,2026-03-08,Desktop,Direct,Hyderabad,1,1,1,1,0,0,0,9.6
U10355,2026-01-12,Mobile,Email,Mumbai,1,1,0,0,0,0,0,7.5
U10356,2026-02-03,Mobile,Organic Search,Mumbai,1,1,0,0,0,0,0,12.6
U10357,2026-01-05,Desktop,Paid Search,Delhi,1,0,0,0,0,0,0,14.3
U10358,2026-02-16,Mobile,Organic Search,Pune,1,1,1,1,1,1,3834.86,2
U10359,2026-01-07,Mobile,Direct,Chennai,1,1,1,0,0,0,0,18.1
U10360,2026-03-20,Desktop,Paid Search,Bengaluru,1,1,1,1,0,0,0,7.9
U10361,2026-02-27,Desktop,Social Media,Hyderabad,1,1,1,1,1,1,1800.44,4.3
U10362,2026-02-22,Desktop,Referral,Bengaluru,1,0,0,0,0,0,0,3.8
U10363,2026-03-30,Tablet,Direct,Hyderabad,1,1,0,0,0,0,0,9.5
U10364,2026-03-23,Desktop,Referral,Pune,1,1,1,0,0,0,0,16.8
U10365,2026-03-29,Mobile,Email,Pune,1,1,0,0,0,0,0,5.3
U10366,2026-03-29,Mobile,Social Media,Chennai,1,0,0,0,0,0,0,10
U10367,2026-01-10,Desktop,Social Media,Bengaluru,1,1,1,0,0,0,0,5.4
U10368,2026-01-04,Mobile,Organic Search,Hyderabad,1,1,1,0,0,0,0,10.4
U10369,2026-03-03,Mobile,Direct,Pune,1,1,1,1,1,1,2470.76,6.2
U10370,2026-03-12,Mobile,Social Media,Pune,1,0,0,0,0,0,0,9.2
U10371,2026-02-23,Mobile,Organic Search,Bengaluru,1,1,0,0,0,0,0,3.6
U10372,2026-03-31,Desktop,Direct,Mumbai,1,1,1,0,0,0,0,8
U10373,2026-03-10,Mobile,Social Media,Bengaluru,1,0,0,0,0,0,0,8.1
U10374,2026-03-08,Mobile,Direct,Bengaluru,1,1,1,0,0,0,0,6
U10375,2026-03-05,Tablet,Direct,Hyderabad,1,0,0,0,0,0,0,2.6
U10376,2026-03-13,Mobile,Referral,Mumbai,1,1,1,0,0,0,0,10.4
U10377,2026-02-20,Mobile,Organic Search,Hyderabad,1,1,1,1,1,1,5960.53,7.8
U10378,2026-01-20,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,5.3
U10379,2026-02-01,Desktop,Direct,Hyderabad,1,1,1,1,1,1,5631.28,7
U10380,2026-01-17,Desktop,Direct,Bengaluru,1,0,0,0,0,0,0,1.9
U10381,2026-02-07,Desktop,Social Media,Delhi,1,1,1,0,0,0,0,3.4
U10382,2026-03-29,Desktop,Paid Search,Bengaluru,1,0,0,0,0,0,0,6.4
U10383,2026-02-26,Mobile,Organic Search,Pune,1,0,0,0,0,0,0,2.7
U10384,2026-01-25,Desktop,Direct,Bengaluru,1,1,1,0,0,0,0,11
U10385,2026-02-23,Desktop,Organic Search,Bengaluru,1,1,0,0,0,0,0,5.7
U10386,2026-02-09,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,28
U10387,2026-03-16,Mobile,Email,Bengaluru,1,0,0,0,0,0,0,4.7
U10388,2026-03-31,Tablet,Organic Search,Hyderabad,1,0,0,0,0,0,0,4.7
U10389,2026-01-09,Desktop,Direct,Bengaluru,1,1,1,1,1,1,3116.91,4.7
U10390,2026-01-04,Desktop,Organic Search,Pune,1,0,0,0,0,0,0,4.5
U10391,2026-01-24,Desktop,Organic Search,Delhi,1,0,0,0,0,0,0,7
U10392,2026-01-12,Mobile,Social Media,Pune,1,1,1,1,1,0,0,9.4
U10393,2026-02-10,Desktop,Social Media,Hyderabad,1,1,1,1,1,1,3145.24,12.9
U10394,2026-01-07,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,5.9
U10395,2026-02-17,Mobile,Social Media,Bengaluru,1,1,0,0,0,0,0,4.1
U10396,2026-01-23,Desktop,Paid Search,Delhi,1,1,1,0,0,0,0,4
U10397,2026-03-21,Mobile,Direct,Other,1,0,0,0,0,0,0,1.8
U10398,2026-01-04,Desktop,Organic Search,Pune,1,1,1,1,0,0,0,1.6
U10399,2026-03-01,Mobile,Direct,Hyderabad,1,1,1,1,0,0,0,4.5
U10400,2026-03-07,Mobile,Social Media,Bengaluru,1,0,0,0,0,0,0,17.1
U10401,2026-02-23,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,4.5
U10402,2026-02-14,Mobile,Organic Search,Hyderabad,1,1,1,1,1,0,0,5.1
U10403,2026-02-25,Mobile,Social Media,Hyderabad,1,0,0,0,0,0,0,4.7
U10404,2026-01-15,Mobile,Organic Search,Bengaluru,1,0,0,0,0,0,0,4.5
U10405,2026-02-15,Tablet,Paid Search,Bengaluru,1,0,0,0,0,0,0,9.7
U10406,2026-01-19,Mobile,Organic Search,Chennai,1,0,0,0,0,0,0,5.4
U10407,2026-02-28,Mobile,Email,Chennai,1,0,0,0,0,0,0,11.8
U10408,2026-01-27,Mobile,Social Media,Delhi,1,0,0,0,0,0,0,4.6
U10409,2026-03-29,Mobile,Organic Search,Hyderabad,1,0,0,0,0,0,0,15.3
U10410,2026-02-24,Mobile,Social Media,Hyderabad,1,0,0,0,0,0,0,9.8
U10411,2026-02-24,Desktop,Referral,Mumbai,1,0,0,0,0,0,0,4.5
U10412,2026-03-27,Desktop,Organic Search,Mumbai,1,1,1,1,1,1,1838.59,6.1
U10413,2026-02-27,Mobile,Direct,Hyderabad,1,1,1,0,0,0,0,8.2
U10414,2026-02-20,Mobile,Social Media,Pune,1,0,0,0,0,0,0,4.7
U10415,2026-01-29,Tablet,Direct,Bengaluru,1,1,0,0,0,0,0,9.2
U10416,2026-02-25,Desktop,Organic Search,Bengaluru,1,1,1,1,1,1,1895.63,8.4
U10417,2026-02-07,Desktop,Direct,Chennai,1,1,1,1,0,0,0,5.8
